HIV : Validation Results
=========================================

err = 306, warn = 151, info = 2042
IG Publisher Version: 1.6.13
Generated Mon Jul 01 19:40:38 UTC 2024. FHIR version 4.0.1 for smart.who.int.hiv#0.1.0 (canonical = http://smart.who.int/hiv)
 Build Errors : 70 / 16 / 0
 /github/workspace/fsh-generated/resources/ActorDefinition-Client : 0 / 1 / 2
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[37].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[38].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[39].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[40].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[41].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[42].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[43].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[44].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[45].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[46].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[47].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[48].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[49].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[50].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[51].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[52].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[53].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[54].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[55].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[56].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[57].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[58].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[59].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[60].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[61].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[62].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[63].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[64].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[65].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[66].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[67].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[68].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[69].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[70].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[71].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[72].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[73].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[74].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[75].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[76].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[77].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[78].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[79].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[80].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[81].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[82].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[83].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[84].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[85].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[86].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[87].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[88].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[89].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[90].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[91].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[92].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[93].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[94].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[95].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[96].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[97].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[98].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[99].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[100].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[101].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[102].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[103].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[104].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[105].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[106].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[107].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[108].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[109].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[110].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[111].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[112].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[113].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[114].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[115].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[116].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[117].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[118].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[119].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[120].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
INFORMATION: StructureDefinition/HIVBHTSvisit: StructureDefinition.snapshot.element[121].code[0]: Reference to experimental CodeSystem http://smart.who.int/hiv/CodeSystem/HIVConcepts|0.1.0
